timestamp,markers,range,filtered
1724794958.7885292,,,0.0722498893737793
1724794958.8353372,0.006355762481689453,,
1724794958.8360791,,0.054106950759887695,
1724794958.8885124,,,0.0525515079498291
1724794958.9053502,0.005977153778076172,,
1724794958.9435065,,0.053173065185546875,
1724794958.966567,0.005157470703125,,
1724794958.9884865,,,0.08257150650024414
1724794959.0121417,0.004952430725097656,,
1724794959.0494072,,0.053034305572509766,
1724794959.056957,0.005054950714111328,,
1724794959.0884354,,,0.07590723037719727
1724794959.0992856,0.0049076080322265625,,
1724794959.1467695,0.004952430725097656,,
1724794959.1514037,,0.05243992805480957,
1724794959.1882715,,,0.08876466751098633
1724794959.2014751,0.004690408706665039,,
1724794959.2424479,0.005071401596069336,,
1724794959.254014,,0.05145621299743652,
1724794959.2864573,0.005259990692138672,,
1724794959.2878687,,,0.08612418174743652
1724794959.3328817,0.005179643630981445,,
1724794959.3574488,,0.05130457878112793,
1724794959.3754346,0.004548788070678711,,
1724794959.3881586,,,0.054975032806396484
1724794959.4268727,0.00505375862121582,,
1724794959.4612236,,0.0518801212310791,
1724794959.4709964,0.005198955535888672,,
1724794959.488101,,,0.06101822853088379
1724794959.5179064,0.006117582321166992,,
1724794959.5661726,,0.05153703689575195,
1724794959.5666914,0.005719423294067383,,
1724794959.5884533,,,0.07022905349731445
1724794959.6121426,0.006108522415161133,,
1724794959.6605463,0.006038188934326172,,
1724794959.669624,,0.05155158042907715,
1724794959.6883278,,,0.07582378387451172
1724794959.7100031,0.005765676498413086,,
1724794959.7643132,0.006102800369262695,,
1724794959.7729301,,0.052283287048339844,
1724794959.7883632,,,0.07787275314331055
1724794959.8125293,0.006053447723388672,,
1724794959.8591187,0.005126953125,,
1724794959.874323,,0.05180215835571289,
1724794959.888356,,,0.07523536682128906
1724794959.9086874,0.006443977355957031,,
1724794959.9640226,0.006163597106933594,,
1724794959.97909,,0.05203437805175781,
1724794959.9885364,,,0.07942843437194824
1724794960.017184,0.0061914920806884766,,
1724794960.07329,0.0052776336669921875,,
1724794960.083366,,0.05216789245605469,
1724794960.0883627,,,0.07068800926208496
1724794960.120383,0.005632162094116211,,
1724794960.164819,0.0056917667388916016,,
1724794960.1878493,,0.05216097831726074,
1724794960.2140446,0.006119251251220703,,
1724794960.2685037,0.0060214996337890625,,
1724794960.2881987,,,0.16756796836853027
1724794960.2913508,,0.05360293388366699,
1724794960.3270333,0.005614519119262695,,
1724794960.3731358,0.005277872085571289,,
1724794960.3884516,,,0.09661436080932617
1724794960.3931284,,0.053101539611816406,
1724794960.4244943,0.004692792892456055,,
1724794960.46723,0.004698991775512695,,
1724794960.4883544,,,0.0947716236114502
1724794960.4950824,,0.05289053916931152,
1724794960.51082,0.004915952682495117,,
1724794960.5683095,0.00451350212097168,,
1724794960.5884337,,,0.09296131134033203
1724794960.5984795,,0.05274796485900879,
1724794960.6134615,0.0046117305755615234,,
1724794960.6596632,0.005724191665649414,,
1724794960.6884015,,,0.08968257904052734
1724794960.7025373,,0.05314326286315918,
1724794960.706368,0.005295515060424805,,
1724794960.7524319,0.005002737045288086,,
1724794960.7883146,,,0.08526325225830078
1724794960.804101,,0.05304217338562012,
1724794960.8089042,0.005223274230957031,,
1724794960.8512404,0.004792928695678711,,
1724794960.888298,,,0.08380508422851562
1724794960.8949876,0.005053520202636719,,
1724794960.906369,,0.05198407173156738,
1724794960.945419,0.0053064823150634766,,
1724794960.9884253,,,0.09301209449768066
1724794961.0058088,0.00513911247253418,,
1724794961.010092,,0.052886247634887695,
1724794961.054793,0.005406618118286133,,
1724794961.088422,,,0.08216047286987305
1724794961.1115177,0.004216432571411133,,
1724794961.1135683,,0.052973031997680664,
1724794961.1595879,0.004263401031494141,,
1724794961.188367,,,0.07630109786987305
1724794961.2066035,0.004258632659912109,,
1724794961.2151062,,0.05246901512145996,
1724794961.2536988,0.005193233489990234,,
1724794961.288508,,,0.08159875869750977
1724794961.298958,0.005177974700927734,,
1724794961.3198237,,0.05472064018249512,
1724794961.348441,0.003560304641723633,,
1724794961.3884103,,,0.0893242359161377
1724794961.3927443,0.0039522647857666016,,
1724794961.4207177,,0.05257534980773926,
1724794961.449687,0.004843473434448242,,
1724794961.4882689,,,0.09510302543640137
1724794961.5009022,0.004395961761474609,,
1724794961.5237598,,0.052617788314819336,
1724794961.548214,0.004782676696777344,,
1724794961.5882394,,,0.0870046615600586
1724794961.6010523,0.004505157470703125,,
1724794961.6270986,,0.05393099784851074,
1724794961.6448724,0.00464177131652832,,
1724794961.688322,,,0.08683443069458008
1724794961.6977427,0.003912687301635742,,
1724794961.731113,,0.05355715751647949,
1724794961.7648659,0.00411534309387207,,
1724794961.834307,0.005611896514892578,,
1724794961.8412924,,0.05427074432373047,
1724794961.885614,0.0034911632537841797,,
1724794961.8885906,,,0.1569371223449707
1724794961.9363863,0.00439763069152832,,
1724794961.9519627,,0.05418968200683594,
1724794961.9885743,,,0.05168771743774414
1724794961.9983106,0.004858493804931641,,
1724794962.0496194,0.0053157806396484375,,
1724794962.055851,,0.05250239372253418,
1724794962.0885184,,,0.08945131301879883
1724794962.1020067,0.005861043930053711,,
1724794962.152034,0.00555419921875,,
1724794962.1602795,,0.05286121368408203,
1724794962.1883242,,,0.08600926399230957
1724794962.2015274,0.005711793899536133,,
1724794962.2417867,0.005077362060546875,,
1724794962.2620785,,0.05186104774475098,
1724794962.2861729,0.004589557647705078,,
1724794962.2881198,,,0.08623719215393066
1724794962.3364363,0.004957914352416992,,
1724794962.3636198,,0.052329063415527344,
1724794962.3835814,0.005132198333740234,,
1724794962.3884542,,,0.051666259765625
1724794962.4291801,0.004602193832397461,,
1724794962.466911,,0.05279874801635742,
1724794962.4730294,0.004698514938354492,,
1724794962.4882987,,,0.058706045150756836
1724794962.5196567,0.0059185028076171875,,
1724794962.5621727,0.005199909210205078,,
1724794962.5667098,,0.05178070068359375,
1724794962.5882351,,,0.06828069686889648
1724794962.6070914,0.004909038543701172,,
1724794962.6555254,0.005460500717163086,,
1724794962.6680827,,0.051686763763427734,
1724794962.6880872,,,0.08070683479309082
1724794962.700033,0.00452876091003418,,
1724794962.747939,0.0056972503662109375,,
1724794962.769543,,0.051601409912109375,
1724794962.7885041,,,0.08803558349609375
1724794962.7955465,0.005797624588012695,,
1724794962.8506575,0.006688833236694336,,
1724794962.8714721,,0.05187034606933594,
1724794962.8884945,,,0.09250831604003906
1724794962.900923,0.006647586822509766,,
1724794962.9514513,0.00623011589050293,,
1724794962.9736474,,0.05210542678833008,
1724794962.988307,,,0.08695054054260254
1724794963.0035362,0.005976676940917969,,
1724794963.057492,0.005239963531494141,,
1724794963.0743392,,0.05172562599182129,
1724794963.0882883,,,0.08433032035827637
1724794963.1109624,0.005230426788330078,,
1724794963.1664178,0.004655122756958008,,
1724794963.1753309,,0.051766157150268555,
1724794963.188518,,,0.07712936401367188
1724794963.2176456,0.004468202590942383,,
1724794963.2641306,0.004406452178955078,,
1724794963.27536,,0.05145764350891113,
1724794963.2880685,,,0.07010531425476074
1724794963.3098416,0.004524946212768555,,
1724794963.3552315,0.004584789276123047,,
1724794963.3767292,,0.05150938034057617,
1724794963.3883696,,,0.07811427116394043
1724794963.40185,0.00511932373046875,,
1724794963.4483504,0.00442814826965332,,
1724794963.477862,,0.05177140235900879,
1724794963.4874444,0.004369497299194336,,
1724794963.4886558,,,0.08626317977905273
1724794963.542676,0.005414009094238281,,
1724794963.579752,,0.051692962646484375,
1724794963.5837638,0.005162715911865234,,
1724794963.588434,,,0.04533886909484863
1724794963.623216,0.004819631576538086,,
1724794963.666615,0.0042836666107177734,,
1724794963.6808522,,0.051523685455322266,
1724794963.6882944,,,0.06464576721191406
1724794963.7072065,0.004307985305786133,,
1724794963.7511241,0.004731893539428711,,
1724794963.7828572,,0.05142855644226074,
1724794963.7881866,0.0040149688720703125,,
1724794963.7883437,,,0.08068203926086426
1724794963.8416839,0.004791736602783203,,
1724794963.885401,,0.0519404411315918,
1724794963.8888814,,,0.09967541694641113
1724794963.8904061,0.00526881217956543,,
1724794963.9562027,0.005403995513916016,,
1724794963.9881144,,0.052032470703125,
1724794963.9955366,0.005014657974243164,,
1724794964.042851,0.006120443344116211,,
1724794964.0894356,,,0.19753122329711914
1724794964.089897,,0.05266213417053223,
1724794964.092725,0.004561424255371094,,
1724794964.143025,0.004830360412597656,,
1724794964.1883705,,,0.09778714179992676
1724794964.1888642,0.0040819644927978516,,
1724794964.1930225,,0.051581621170043945,
1724794964.2350702,0.0046155452728271484,,
1724794964.282833,0.00495600700378418,,
1724794964.2883775,,,0.09931087493896484
1724794964.295613,,0.051558494567871094,
1724794964.328702,0.004983186721801758,,
1724794964.3814325,0.004693508148193359,,
1724794964.3884513,,,0.09236526489257812
1724794964.3965902,,0.05165863037109375,
1724794964.4240663,0.004555463790893555,,
1724794964.4679139,0.00513148307800293,,
1724794964.4881415,,,0.09115791320800781
1724794964.499225,,0.052208900451660156,
1724794964.512688,0.004563331604003906,,
1724794964.563044,0.0049245357513427734,,
1724794964.588542,,,0.08881258964538574
1724794964.6021295,,0.05176830291748047,
1724794964.6099918,0.004961490631103516,,
1724794964.6507387,0.004848957061767578,,
1724794964.6883807,,,0.08562946319580078
1724794964.6998038,0.004780769348144531,,
1724794964.702629,,0.05247092247009277,
1724794964.7373712,0.004797220230102539,,
1724794964.779601,0.005216121673583984,,
1724794964.7884521,,,0.088226318359375
1724794964.8037035,,0.05233883857727051,
1724794964.8231244,0.004692792892456055,,
1724794964.8701692,0.005306720733642578,,
1724794964.8881817,,,0.08396577835083008
1724794964.9069602,,0.05279970169067383,
1724794964.9124486,0.00494384765625,,
1724794964.961546,0.0054302215576171875,,
1724794964.9884894,,,0.08112287521362305
1724794965.0084476,0.005293369293212891,,
1724794965.0094125,,0.0525052547454834,
1724794965.0569255,0.0052947998046875,,
1724794965.0883095,,,0.07926297187805176
1724794965.1100078,0.0050296783447265625,,
1724794965.1120963,,0.05245327949523926,
1724794965.1644769,0.005263328552246094,,
1724794965.1884913,,,0.07807707786560059
1724794965.2148082,0.00487971305847168,,
1724794965.2173429,,0.05361819267272949,
1724794965.2695394,0.0058307647705078125,,
1724794965.2885113,,,0.07345366477966309
1724794965.3196595,,0.05198788642883301,
1724794965.3216577,0.005684375762939453,,
1724794965.3695638,0.0060575008392333984,,
1724794965.3885176,,,0.06829071044921875
1724794965.42135,,0.05169534683227539,
1724794965.422058,0.005386829376220703,,
1724794965.482607,0.005719661712646484,,
1724794965.4883726,,,0.06650233268737793
1724794965.52521,,0.05274033546447754,
1724794965.533804,0.005023002624511719,,
1724794965.5887055,,,0.06298160552978516
1724794965.5959625,0.005399465560913086,,
1724794965.6286912,,0.05315852165222168,
1724794965.6427088,0.004854679107666016,,
1724794965.6888297,0.00433349609375,,
1724794965.689042,,,0.09232449531555176
1724794965.7325165,,0.053401947021484375,
1724794965.737137,0.004802227020263672,,
1724794965.7865627,0.0052945613861083984,,
1724794965.7889132,,,0.09900498390197754
1724794965.8307264,0.005564451217651367,,
1724794965.8349824,,0.05336809158325195,
1724794965.8856976,0.005254268646240234,,
1724794965.8884394,,,0.057205915451049805
1724794965.9327059,0.004491567611694336,,
1724794965.9383154,,0.052582502365112305,
1724794965.979391,0.005265951156616211,,
1724794965.98864,,,0.05537104606628418
1724794966.0264225,0.004246950149536133,,
1724794966.0393374,,0.05193901062011719,
1724794966.0727518,0.0041277408599853516,,
1724794966.0881634,,,0.06130647659301758
1724794966.1251802,0.00473332405090332,,
1724794966.1409364,,0.05186653137207031,
1724794966.1761458,0.004909515380859375,,
1724794966.1886504,,,0.06302881240844727
1724794966.2229512,0.0047838687896728516,,
1724794966.2441838,,0.05225324630737305,
1724794966.272321,0.004694700241088867,,
1724794966.2880988,,,0.06477236747741699
1724794966.3153248,0.00445866584777832,,
1724794966.3472762,,0.05300641059875488,
1724794966.3620012,0.003954887390136719,,
1724794966.3885174,,,0.07275986671447754
1724794966.4127178,0.004076957702636719,,
1724794966.4471946,,0.05213499069213867,
1724794966.4661646,0.0033257007598876953,,
1724794966.4883184,,,0.0751953125
1724794966.5103536,0.00404810905456543,,
1724794966.550665,,0.05359506607055664,
1724794966.5602102,0.003454446792602539,,
1724794966.5883446,,,0.077545166015625
1724794966.614022,0.0033140182495117188,,
1724794966.651602,,0.05258297920227051,
1724794966.6585107,0.003170490264892578,,
1724794966.701175,0.00462031364440918,,
1724794966.7489192,0.004441499710083008,,
1724794966.753532,,0.05324411392211914,
1724794966.788215,,,0.13635492324829102
1724794966.8023179,0.004402875900268555,,
1724794966.8480985,0.003342151641845703,,
1724794966.8556674,,0.053675174713134766,
1724794966.8886106,,,0.08582067489624023
1724794966.8944995,0.004828929901123047,,
1724794966.9541001,0.005298614501953125,,
1724794966.9568856,,0.05269789695739746,
1724794966.988587,,,0.09343338012695312
1724794967.0039597,0.004556179046630859,,
1724794967.0514288,0.004068613052368164,,
1724794967.0591304,,0.05186128616333008,
1724794967.0881097,,,0.08386373519897461
1724794967.0990138,0.0049343109130859375,,
1724794967.1451826,0.004517316818237305,,
1724794967.162052,,0.052246809005737305,
1724794967.188955,,,0.08929681777954102
1724794967.1916645,0.005033016204833984,,
1724794967.2356477,0.004923343658447266,,
1724794967.2637448,,0.05222487449645996,
1724794967.2878993,0.0056302547454833984,,
1724794967.28875,,,0.09613347053527832
1724794967.3400462,0.0049059391021728516,,
1724794967.3665357,,0.05252838134765625,
1724794967.3849134,0.0047550201416015625,,
1724794967.3883069,,,0.09937262535095215
1724794967.4359486,0.005970478057861328,,
1724794967.4680543,,0.052781105041503906,
1724794967.4788408,0.005163908004760742,,
1724794967.4881933,,,0.051869869232177734
1724794967.5288303,0.0049588680267333984,,
1724794967.5682015,,0.05185294151306152,
1724794967.5829737,0.0056247711181640625,,
1724794967.588617,,,0.05941915512084961
1724794967.6298974,0.005320310592651367,,
1724794967.670872,,0.05194973945617676,
1724794967.6842654,0.005876779556274414,,
1724794967.688336,,,0.058104753494262695
1724794967.730428,0.005524396896362305,,
1724794967.773908,,0.052225589752197266,
1724794967.7744548,0.00495147705078125,,
1724794967.788584,,,0.0576176643371582
1724794967.8246753,0.00466465950012207,,
1724794967.8790846,,0.05243825912475586,
1724794967.8826244,0.00639653205871582,,
1724794967.8886707,,,0.06334924697875977
1724794967.936334,0.005929231643676758,,
1724794967.9840426,,0.05189108848571777,
1724794967.9886353,,,0.05171608924865723
1724794967.9957225,0.006059169769287109,,
1724794968.0515416,0.00581812858581543,,
1724794968.0866446,,0.051932334899902344,
1724794968.0881333,,,0.09228515625
1724794968.0997314,0.00508427619934082,,
1724794968.143021,0.0050389766693115234,,
1724794968.18974,,0.05195021629333496,
1724794968.1947498,0.006121397018432617,,
1724794968.2378254,0.00485682487487793,,
1724794968.2886603,,,0.1883392333984375
1724794968.2904668,0.005713701248168945,,
1724794968.2927723,,0.05214071273803711,
1724794968.3375194,0.005525827407836914,,
1724794968.3831687,0.004384517669677734,,
1724794968.388493,,,0.0976407527923584
1724794968.394106,,0.052031517028808594,
1724794968.4294562,0.005293130874633789,,
1724794968.4819322,0.00524449348449707,,
1724794968.4882815,,,0.09381771087646484
1724794968.4966269,,0.05199432373046875,
1724794968.5251782,0.0047528743743896484,,
1724794968.5746768,0.003997087478637695,,
1724794968.5883582,,,0.0911412239074707
1724794968.597236,,0.05151557922363281,
1724794968.6262925,0.004369258880615234,,
1724794968.6714187,0.004580020904541016,,
1724794968.688104,,,0.09051108360290527
1724794968.6988652,,0.05173516273498535,
1724794968.726074,0.0046732425689697266,,
1724794968.7666273,0.003576993942260742,,
1724794968.7882674,,,0.08887457847595215
1724794968.800902,,0.05165290832519531,
1724794968.8123913,0.0034186840057373047,,
1724794968.8570404,0.003947257995605469,,
1724794968.8882241,,,0.08685636520385742
1724794968.902235,,0.0520017147064209,
1724794968.9032078,0.003962039947509766,,
1724794968.9494448,0.004325151443481445,,
1724794968.9888425,,,0.08599138259887695
1724794968.991429,0.004530429840087891,,
1724794969.001906,,0.05180048942565918,
1724794969.0327601,0.004717588424682617,,
1724794969.0732741,0.003562450408935547,,
1724794969.0883572,,,0.09643149375915527
1724794969.1031396,,0.0516657829284668,
1724794969.1174862,0.003975391387939453,,
1724794969.165728,0.004266977310180664,,
1724794969.1884472,,,0.08489751815795898
1724794969.2033322,,0.05133175849914551,
1724794969.2171392,0.005217790603637695,,
1724794969.2639964,0.004955768585205078,,
1724794969.288385,,,0.0846402645111084
1724794969.3063183,,0.05212283134460449,
1724794969.314207,0.005651712417602539,,
1724794969.3587196,0.005200624465942383,,
1724794969.388325,,,0.08165979385375977
1724794969.4086585,,0.05198502540588379,
1724794969.4101903,0.005018472671508789,,
1724794969.457632,0.004636526107788086,,
1724794969.4883592,,,0.07924175262451172
1724794969.5048132,0.0046999454498291016,,
1724794969.5135064,,0.05252790451049805,
1724794969.5455186,0.004384756088256836,,
1724794969.5885313,,,0.08330225944519043
1724794969.59567,0.00465703010559082,,
1724794969.6184027,,0.0520634651184082,
1724794969.6397126,0.004656553268432617,,
1724794969.6869695,0.005067348480224609,,
1724794969.6881938,,,0.0922386646270752
1724794969.7239003,,0.051808834075927734,
1724794969.7362738,0.005795717239379883,,
1724794969.7887,,,0.06416893005371094
1724794969.791329,0.0053043365478515625,,
1724794969.832227,,0.05247092247009277,
1724794969.841692,0.004616498947143555,,
1724794969.8867362,0.005852699279785156,,
1724794969.8886633,,,0.09687590599060059
1724794969.9355526,0.005035400390625,,
1724794969.9369464,,0.051850080490112305,
1724794969.9843183,0.00555729866027832,,
1724794969.988742,,,0.05261707305908203
1724794970.0325294,0.006450176239013672,,
1724794970.0410433,,0.05233025550842285,
1724794970.0759268,0.005507230758666992,,
1724794970.0883088,,,0.05528759956359863
1724794970.1198297,0.00550079345703125,,
1724794970.1433952,,0.05148768424987793,
1724794970.1634552,0.005279064178466797,,
1724794970.188398,,,0.06813645362854004
1724794970.205105,0.0054132938385009766,,
1724794970.2453654,,0.051575422286987305,
1724794970.2533169,0.005898952484130859,,
1724794970.2883613,,,0.08284807205200195
1724794970.2967377,0.0054013729095458984,,
1724794970.3371913,0.0051212310791015625,,
1724794970.3481617,,0.05204057693481445,
1724794970.3806021,0.004987478256225586,,
1724794970.3883948,,,0.09110426902770996
1724794970.4299057,0.005419492721557617,,
1724794970.448725,,0.05146455764770508,
1724794970.4777548,0.004983186721801758,,
1724794970.4884079,,,0.05801105499267578
1724794970.5239487,0.004631519317626953,,
1724794970.550369,,0.05188798904418945,
1724794970.5736277,0.0047528743743896484,,
1724794970.5883021,,,0.06384968757629395
1724794970.622225,0.004858493804931641,,
1724794970.6532266,,0.05165982246398926,
1724794970.6699092,0.00509190559387207,,
1724794970.688285,,,0.0657205581665039
1724794970.7211082,0.005112886428833008,,
1724794970.7554138,,0.05186128616333008,
1724794970.7755444,0.004956960678100586,,
1724794970.7882702,,,0.06680130958557129
1724794970.8318343,0.005872964859008789,,
1724794970.85797,,0.05181884765625,
1724794970.8884408,,,0.05608534812927246
1724794970.8889112,0.004860877990722656,,
1724794970.942824,0.004419565200805664,,
1724794970.961704,,0.052275896072387695,
1724794970.9881096,0.004301786422729492,,
1724794970.988584,,,0.09931373596191406
1724794971.0366337,0.004523277282714844,,
1724794971.0629606,,0.05162978172302246,
1724794971.0881617,0.004919767379760742,,
1724794971.0883396,,,0.09914684295654297
1724794971.1481261,0.005269765853881836,,
1724794971.1646037,,0.051757097244262695,
1724794971.1881785,,,0.09938693046569824
1724794971.1956313,0.004254579544067383,,
1724794971.2468815,0.004766941070556641,,
1724794971.264114,,0.05116581916809082,
1724794971.2881646,,,0.09216022491455078
1724794971.2954903,0.0044384002685546875,,
1724794971.3383157,0.004507780075073242,,
1724794971.364732,,0.051541805267333984,
1724794971.3824234,0.004251241683959961,,
1724794971.388336,,,0.09238481521606445
1724794971.4219968,0.003875732421875,,
1724794971.466944,,0.05230259895324707,
1724794971.4703248,0.004231691360473633,,
1724794971.4883192,,,0.06600332260131836
1724794971.5153022,0.0062563419342041016,,
1724794971.5622184,0.005525112152099609,,
1724794971.5669947,,0.05186820030212402,
1724794971.588234,,,0.07256388664245605
1724794971.6060634,0.005305051803588867,,
1724794971.651746,0.004610776901245117,,
1724794971.6681347,,0.05172371864318848,
1724794971.6882374,,,0.08180689811706543
1724794971.7023923,0.005766153335571289,,
1724794971.7503667,0.004930257797241211,,
1724794971.770034,,0.05162310600280762,
1724794971.7881572,,,0.08537983894348145
1724794971.8074934,0.005335330963134766,,
1724794971.871327,,0.05222606658935547,
1724794971.8729937,0.0058536529541015625,,
1724794971.8884149,,,0.08037352561950684
1724794971.9270015,0.006425380706787109,,
1724794971.9721553,0.005734920501708984,,
1724794971.9728887,,0.05247354507446289,
1724794971.9885013,,,0.06110882759094238
1724794972.0267582,0.006662845611572266,,
1724794972.0729415,0.0063245296478271484,,
1724794972.0753212,,0.05181264877319336,
1724794972.0883067,,,0.06121826171875
1724794972.1219018,0.006269216537475586,,
1724794972.1792128,,0.05236697196960449,
1724794972.180025,0.00667119026184082,,
1724794972.1883578,,,0.0659475326538086
1724794972.227962,0.0052149295806884766,,
1724794972.2815793,0.0055882930755615234,,
1724794972.2826061,,0.05241703987121582,
1724794972.2882917,,,0.0599668025970459
1724794972.3394,0.005742788314819336,,
1724794972.3722923,0.004713296890258789,,
1724794972.3858309,,0.052498817443847656,
1724794972.3881083,,,0.04838371276855469
1724794972.4189525,0.005214691162109375,,
1724794972.4623468,0.00500941276550293,,
1724794972.4881377,,0.05208873748779297,
1724794972.519709,0.0048906803131103516,,
1724794972.5672112,0.006435394287109375,,
1724794972.5883083,,,0.1689162254333496
1724794972.5896518,,0.05165886878967285,
1724794972.6095536,0.005232334136962891,,
1724794972.6647794,0.005558490753173828,,
1724794972.6884215,,,0.098388671875
1724794972.6913288,,0.051650047302246094,
1724794972.7155926,0.005760908126831055,,
1724794972.765784,0.005728960037231445,,
1724794972.788336,,,0.09664487838745117
1724794972.7929816,,0.05154871940612793,
1724794972.8165247,0.005624532699584961,,
1724794972.8809197,0.007839202880859375,,
1724794972.8885124,,,0.09502100944519043
1724794972.8970673,,0.05236649513244629,
1724794972.9450386,0.006392240524291992,,
1724794972.9889925,,,0.09120631217956543
1724794972.9915488,0.007071018218994141,,
1724794973.0008411,,0.05202484130859375,
1724794973.0459843,0.005578517913818359,,
1724794973.0883322,,,0.0963895320892334
1724794973.1026294,0.004750967025756836,,
1724794973.1035879,,0.05181169509887695,
1724794973.1598415,0.00537562370300293,,
1724794973.1882768,,,0.08527612686157227
1724794973.207082,,0.05191802978515625,
1724794973.2121732,0.0057811737060546875,,
1724794973.2591736,0.0063037872314453125,,
1724794973.2881415,,,0.0808098316192627
1724794973.3040216,0.00500798225402832,,
1724794973.3088472,,0.05241847038269043,
1724794973.3553953,0.0061588287353515625,,
1724794973.3886125,,,0.08407235145568848
1724794973.4106262,0.007125139236450195,,
1724794973.410885,,0.05179595947265625,
1724794973.4757195,0.0064694881439208984,,
1724794973.4885964,,,0.07755708694458008
1724794973.5143752,,0.05177140235900879,
1724794973.535462,0.005651950836181641,,
1724794973.5884311,,,0.07350993156433105
1724794973.597814,0.005708932876586914,,
1724794973.6177583,,0.052384376525878906,
1724794973.6484506,0.005187511444091797,,
1724794973.6882362,,,0.09006619453430176
1724794973.6978564,0.005248308181762695,,
1724794973.7195969,,0.05209469795227051,
1724794973.7500603,0.005697011947631836,,
1724794973.7887318,,,0.09034299850463867
1724794973.8048935,0.006251335144042969,,
1724794973.820095,,0.05153656005859375,
1724794973.8515549,0.006055116653442383,,
1724794973.8881402,,,0.0829319953918457
1724794973.9007888,0.004555702209472656,,
1724794973.9224856,,0.051500797271728516,
1724794973.9494345,0.0041882991790771484,,
1724794973.9883604,,,0.0871436595916748
1724794973.0000496,0.004645347595214844,,
1724794974.0241954,,0.051308393478393555,
1724794974.043036,0.0049135684967041016,,
1724794974.0882401,,,0.08788180351257324
1724794974.089912,0.004082441329956055,,
1724794974.1255054,,0.051474809646606445,
1724794974.1360304,0.004850864410400391,,
1724794974.1779697,0.0055539608001708984,,
1724794974.1883826,,,0.09792184829711914
1724794974.2210133,0.004850864410400391,,
1724794974.228466,,0.05250811576843262,
1724794974.2708273,0.005209922790527344,,
1724794974.2882993,,,0.06682586669921875
1724794974.320721,0.004478931427001953,,
1724794974.3301082,,0.05188632011413574,
1724794974.3691142,0.005537748336791992,,
1724794974.3882062,,,0.0671236515045166
1724794974.4121952,0.0041654109954833984,,
1724794974.4321144,,0.05161690711975098,
1724794974.4549594,0.004339694976806641,,
1724794974.4881282,,,0.07568836212158203
1724794974.4961753,0.004059791564941406,,
1724794974.5318425,,0.051522254943847656,
1724794974.5375514,0.0042383670806884766,,
1724794974.587969,0.004271268844604492,,
1724794974.5885453,,,0.09181499481201172
1724794974.6332002,,0.052037954330444336,
1724794974.64283,0.005888223648071289,,
1724794974.688304,0.004784345626831055,,
1724794974.6884706,,,0.0994412899017334
1724794974.7342727,,0.0517270565032959,
1724794974.7371633,0.005619049072265625,,
1724794974.7884924,,,0.09963297843933105
1724794974.7907772,0.006174325942993164,,
1724794974.8377655,,0.05176806449890137,
1724794974.8402717,0.00597691535949707,,
1724794974.8888128,,,0.09753823280334473
1724794974.8909836,0.006147861480712891,,
1724794974.9404268,0.006447792053222656,,
1724794974.941467,,0.0526270866394043,
1724794974.988624,,,0.09714460372924805
1724794974.9936595,0.0064013004302978516,,
1724794975.042423,,0.051610469818115234,
1724794975.0482047,0.004792213439941406,,
1724794975.080984,0.004752635955810547,,
1724794975.0882642,,,0.0942533016204834
1724794975.1187491,0.0045146942138671875,,
1724794975.1435797,,0.05120849609375,
1724794975.16433,0.0046765804290771484,,
1724794975.188307,,,0.0692451000213623
1724794975.2144327,0.004958152770996094,,
1724794975.2463312,,0.051653146743774414,
1724794975.261574,0.004900693893432617,,
1724794975.2883973,,,0.07347393035888672
1724794975.3143182,0.005005598068237305,,
1724794975.3455045,,0.051273345947265625,
1724794975.3590083,0.004508018493652344,,
1724794975.3883834,,,0.07358551025390625
1724794975.4058073,0.004847049713134766,,
1724794975.44808,,0.05157971382141113,
1724794975.4589052,0.005151510238647461,,
1724794975.4883573,,,0.08217883110046387
1724794975.5006127,0.0042116641998291016,,
1724794975.5493658,,0.05144238471984863,
1724794975.5502949,0.005153179168701172,,
1724794975.588201,,,0.08730959892272949
1724794975.5959368,0.005240678787231445,,
1724794975.6489365,0.0048427581787109375,,
1724794975.6500149,,0.05118918418884277,
1724794975.6886635,,,0.09220480918884277
1724794975.6927257,0.005094289779663086,,
1724794975.7403524,0.005255937576293945,,
1724794975.751982,,0.051401615142822266,
1724794975.7886207,,,0.09540343284606934
1724794975.7931857,0.0056247711181640625,,
1724794975.8463535,0.005280494689941406,,
1724794975.8529139,,0.05160212516784668,
1724794975.8884141,,,0.0949859619140625
1724794975.9002771,0.005129098892211914,,
1724794975.9520662,0.0051004886627197266,,
1724794975.9551563,,0.05182456970214844,
1724794975.988242,,,0.08760190010070801
1724794976.0041203,0.004671335220336914,,
1724794976.050261,0.004380941390991211,,
1724794976.0562987,,0.05209922790527344,
1724794976.0881896,,,0.0835578441619873
1724794976.096233,0.003961086273193359,,
1724794976.137499,0.0038535594940185547,,
1724794976.1574917,,0.0512080192565918,
1724794976.1834893,0.0035943984985351562,,
1724794976.1879716,,,0.09142708778381348
1724794976.2403896,0.003968000411987305,,
1724794976.2590325,,0.05173921585083008,
1724794976.2761312,0.004209280014038086,,
1724794976.2881339,,,0.0473628044128418
1724794976.3144841,0.0039424896240234375,,
1724794976.3592184,0.004250764846801758,,
1724794976.3600748,,0.051700592041015625,
1724794976.3880572,,,0.07324790954589844
1724794976.397553,0.00419163703918457,,
1724794976.4413123,0.0038368701934814453,,
